Unnamed: 0,user_name,date,rating,review_text
44,배성희,1년 전,4,도심에 유채밭 사실 어려운 상상입니다.그런데 감사하게도 3호선 지하철역근처라 편리합니다.넓은 유채밭을거닐면 마음이 밝아지고 잠념이 사라져요.잠시 내려놓고 감상하기  좋습니다
45,김이호,1년 전,4,"대저 벚꽃축제와 유채꽃축제가 해년마다 열리고 있어서 이제는 전국적으로도 많이 알려진 유명 축제로 자리잡은 곳에 위치한 대저생태공원은 늘 사람들의 발길이 이어지는곳이다.
자전거를 빌려 주는곳이 있어서 자전거를 타고 둑방길을 한바퀴 돌아보면서 운동도 하고 구경도 하면서 즐거운 시간을 보낼수 있는 좋은 장소며 주차장 곳곳에 잘 만들어져 있어서 승용차를 이용하여 대저생태공원으로 바로 진입할수도 있고 버스나 경전철 지하철을 이용하여…"
46,정정미재,1년 전,5,"봄이되면 토마토 축제며, 벚꽃 30리 걷기대회  또는축제를 하며  우리나라에서 최고로 넖은 유채꽃밭이라고  알려져  여기저기 다른지방 해외 일본인 베트남  등동남아 여러곳에서 구경을  많이
하러  오더라구요 
저또한 1년에 한두번은 꼭  구경하러 간답니다 운동기구  자전거 타기 등 다양하게  볼꺼리 구경꺼리가 좋아 산책 하기 딱이네요
 한번 쯤  가 볼만한곳입니다~~^^"
47,조현정,1년 전,4,밤에 간지라 유채꽃이 어디에 잇는지도안보엿다.하지만 조명이켜진 다리와 산책로는 끝내주는 기분을 선사햇다
49,김기태,1년 전,5,유채꽃밭이 정말 넓더군요.. 그리고 향기도 정말 많이 나서 참 즐거운 나들이였습니다. 축제는 오늘까지지만 꽃은 다음주까지도 만발할 것 같아요.
50,정주희,1년 전,5,흐린날 방문했음에도 축제날 가서 그런지 사람이 엄청 많았음. 꽃이 넓은 대지에 잔득펴 있어서 장관이었음. 사진찍느라 바쁜 사람들~ 하루 힐링하기 좋습니다. 일찍 안오믄 주차하기 힘들고 차막힘
53,Don't Lookback,1년 전,3,올해 유채는 예쁘긴 했으나 전년도 유채들보다 키도 작고 모래바람을 제대로 맞았는지 흙먼지가 쌓여 색이 조금 죽어 아쉬웠음. 화장실은 쓕대밭.. 관리가 더 필요해보여요
54,정동이,1년 전,3,"해마다 봄이면 드넓은 생태공원에 유채꽃이 그림처럼 펼쳐져 있고 30리길 따라 벚꽃축제가
비슷한 시기에 열려 사람들의 발걸음이 바쁘다.
계절에따라 해바라기, 코스모스꽃으로 유혹하지만
특별한 관리가 부족해서 유채꽃 필 무렵이 제일 좋은 것 같고,
생태공원은 넓은데 화장실이나 세면장(손씻을)같은 시설이 턱없이 부족할뿐만아니라 관리가 부족해서 기분을 상하게 한다. 발품팔면서 다녀보니 우리나라에서 제일 많이 변화하고 깨끗해진 곳은 화장실 문화 아닐까 싶은데, 대중교통(도시철도3호선)을 이용하면 (강서구청하차)주차걱정할 필요도 없고,"
56,Dong Young KIM,1년 전,4,넓은 장소에 많은 유채꽃이 심겨져 있습니다. 가족 연인과 방문하기 좋습니다. 주말에 주차하기 힘듭니다.
58,oh! 시니다니 TV,1년 전,4,부산낙동강유채꽃축제. 오늘까지여서 갔는데 엄청 넓어서 놀랬네요. 남지유채꽃에 비해서 키가 작았어요. 꽃 사이로 미로처럼 길이 엄청 많았어요. 마지막날 늦은 시간이라 그런지 사람도 많지 않았고 주차도 수월하게 했어요. 음식은 좀 다양한것 같았어요. 엔제리너스도 나와있어서 좀 놀랐네요. ㅎㅎ
60,Fedor Thunder,1년 전,5,"대중교통(지하철)로 접근성도 좋고, 차량을 이용해도 주차장소가 많아 좋은 공원이다. 봄이면 남지나 제주 부럽지 않을만큼 유채가 만개하여 찾는 이들에게 환상적인 풍경을 선사한다. 다만, 부산 바로 옆이라 사람이 많아도 너무 많긴하다. 살짝 꽃이 지고 방문하는 것도 나쁘지 않은 선택. 구석구석에 앉아서 쉴 수 있는 공간도 많고, 돗자리를 깔고 앉을 수 있는 장소도 있어서 좋다.  주차장 인근으로 식품판매하는 차량도 있는데 사실 딱히 사먹을 것은 없다. 그냥 도시락 만들어 와서 피크닉 하는게 더 좋을 것 같음."
61,민성아빠,1년 전,4,"경치가 좋아요..   하지만 아줌마3명.. 아저씨2명이
개인주의 때문에 출입 금지선을 넘어 들어가서 사진을 찍고감... 당연히 밟고 들어간 자리는 쑥대밭...."
62,빈터의 삶의 여정,1년 전,5,"부산 제일의 유채꽃 단지.
축제는 끝났지만 낙동강길 자전거타고 여행가능.
주변 생태공원많고 볼거리많음.교통편리.
부산3호선 전철 강서구청역 3번출구.
자전거 대여점도 있슴"
63,박은숙,1년 전,4,얘들이랑재밌게놀고맛있는음식도많았어요유채꽃이가득있어서향기를맡으니정말봄이왔구나라는생각이들더군요가족과함께가보는것도좋을듯하네요간만에즐거웠어요!
64,멍구스MungGoos,1년 전,5,유채꽃도보고 가족 나들이로 나가긴 아주 좋은듯해요 몇몇분들은 돗자리도 챙겨와서 도시락도 먹는모습도 참좋앗구요 봄에 축제도 많고해서 좋은데 미세먼지없는날이면 엄청 좋을듯합니다 다음에 시간나면 다시한번더 가고싶네요
65,Jangwon Lee,1년 전,5,"봄엔 유채꽃평원과 벚꽃터널.
가을엔 핑크뮬리의 향연.
아이와 자전거같이 타기."
66,박부돌,1년 전,4,유채꽃 축제를 매년하고있는데 어린이들이 선생님하고 교육차온에사 많이 오고있습니다.정말로 넓고 좋았어요
68,Seong-Jun Lim,1년 전,4,"이맘때면 낙동강변을 온통 노랗게 물들이는 유채.
벚꽃과 유채를 함께 즐길 수 있는 공간.
특유의 지린내가 있지만 탁트인 공간과 강을 감상할 수 있는 곳.
축제시기 바글대는 사람들을 피해 생태공원길을 걸어주면서 보는 유채밭과 강변 벚꽃은 한편의 수채화.
Tip. 강건너 구포에 주차하고 구포다리 넘어오며 보는 유채밭은 자체드론에 차막힘을 피하는 요령.
단 걷기 좋아하는 사람에 해당^^~"
69,이창미,1년 전,5,"겨울빼고 나들이 하기좋아요.
아,캠핑장은 사계절 좋습니다"
70,Yeajin Kim,1년 전,2,"횡하니~볼껀 없습니다..
자전거타기는 짱인듯ㅎ
주변 편의시설이 거의 없으니 물이나 간식거리는 꼭 챙겨가시구요~
자전거는 성인 1인 1시간에 3,000원으로 저렴했어요~~"
71,오경종,1년 전,4,넓은 유채밭을 돌며  꿏향기를 맡으니  심신이 맑아진다. 몸과 마음이 지친 사람이 힐링하기에 좋다.
72,piaDIK,1년 전,4,축제때 가면 볼거리도 많고 먹을거리도 많음. 매년 축제를 하는데 매년 많은 사람이 와도 넓어서 많이 복잡하지 않음.
73,김철호,1년 전,4,"유채꽃과 벚나무가 만개하였고,  왕수선화랑 튤립도 동시에 즐기실 수 있으니 빨리빨리 방문 바랍니다.
올해꽃은 올해 볼 수 있도록.."
74,진재갑,1년 전,5,벚꽃과 유채꽃을 따로가지않고 한눈에 볼수있는곳   축제기간에는 다양한 먹거리와 볼거리도 있으니 한번가보세요^^
76,이정희,1년 전,5,부산서 전철을 타고  대저 생태공원을 처음 가 봤는데 엄청 넓고  마침 유채꽃 축제 기간이라  멋진 광경이 많았고  먹거리와 맛있는 커피도 잔뜩 먹고 실컷 놀다가 왔어요
77,munu lee,1년 전,4,좋았음. 그런데 몇달 뒤에 가면 꽃이 싹 사라져서 꽃도 공사로 처리하는 상품같은거구나 하는 생각이 들어 씁쓸함..
78,이제동까스,1년 전,5,"유채꽃보기 좋아요.
자전거 렌트해서 한바퀴 돌고왔어요.
3월 28일부터 벚꽃나무도 절정인듯."
80,이주영,1년 전,5,"걷기에 아주 좋습니다.
시기 잘 맞추면 볼거리도 많습니다"
82,flipkim68,1년 전,4,자전거 빌려줌 3천원. 캠핑장넓음. 유채꽃이 환상
83,임현주,1년 전,5,"마침 축제기간이라 다양한 체험행사가 진행되고 있어 나들ㅇ가기 안성맞춤이다 
 유채꽃이 활짝 펴서 기분도 덩달아 좋아지는 하루였다 
다만 진입로 정체로 많이 대기하다 들어가야한다는 불편함은 감수해야겠다"
84,달려라뽀송이,1년 전,5,데이트 하기도 좋고 주변에 사상 르네시떼 홈플러스 이마트도 있어서 좋아요 맛집도 많답니다
85,김봉철,1년 전,5,"봄 날씨도 좋고 유채꽃이 너무너무 이쁘고 좋아요..가족, 연인 걷고 데이트하기 너무 좋아요!!!"
87,박상규,1년 전,5,"날씨도 좋고 유채꽃도 좋고
김해시내에서 경전철타고 대저역에서 내려서
부산도시철도로 갈아타고 강서구청역에서 내려서 이정표 보고 걸으면 사진처럼 보여요"
88,story UN,1년 전,5,"가을철 꼭 가봐야될 곳. 교통편도 좋아가기도 편하고 계절별 전경이 예쁨. 데이트코스, 가족나들이코스로 딱 좋음"
89,배종호,1년 전,4,"시간이 한가할때 꼭  가보면
좋은곳입니다"
91,kyoungok son,1년 전,5,봄엔 벚꽃과 유채가 가을엔 코스모스와 프리뮬리가 아름다운 도심근교의 멋진 나들이 코스
92,김진룡,1년 전,4,유채꽃밭이 낙동강변따라 화사하게 피었네요  수만평의 유채꽃 단지에 많이 놀러오세요
93,Hyeoung do Kim,1년 전,5,"대규모 유채꽃단지가 있어 봄에 가면 좋습니다.
*대중교통: 도시철도3호선 강서구청역 도보5분.
*부대시설: 주차장(무료), 화장실, 자전거대여소, 오토캠핑장, 농구장, 야구장, 테니스장 등등."
94,ji won choi,1년 전,5,"유채꽃 축제기간이라 사진찍기도넘 좋아요
아이랑 같이 와서 나들이하기에도 좋아요
축제기간이라 주차할곳이 없어서 불편하긴 하지만 한번을 가볼만해요"
95,김씬디,1년 전,5,축제할때 가니 시끌시끌 오랜만에 흥겨운 분위기에 재밌게 끼여놀다 왔습니다. 유채꽃밭도 예쁘고 끝없이 이어진 벚꽃길도 너무 좋았습니다. 행사장쪽은 사람이 많지만 벚꽃길따라 1~2km 천천히 걸어내려가다보면 한산해집니다. 도시락 싸갔었는데 먹거리를 축제임에도 괜찮은 가격에 파는 부스가 많아서 막걸리에 부추전 하나 시켜먹었어요. 현금밖에 못쓰는게 좀 불편하긴 했지만 3일하는 축제동안 잠깐여는 부스니 그럴수 있다 생각 합니다. 간이 화장실도 깔끔하고 잘되어 있어서 좋았어요. 돗자리도 가지고 왔음 잠깐 앉았다 갈법한 공간도 많았는데 두고 온게 아쉬웠습니다.
96,공경만,1년 전,5,가족과 나들이하기에 좋은 장소로 봄에는 유채와 벚꽃이 피어 있습니다.
97,행복남,1년 전,5,넓은 자연공간에서 정성스럽게 가꿔놓은 유채꽃 향기에 취해 눈이 즐겁고 향기가 고운 멋진 힐링의 시간이었습니다.
98,떠나자tv로즈마리,1년 전,5,"4월 꼭  와봐야할곳 

부산 대저 생태공원

유채와
벚꽃30리길이  함께 공존

4월6일부터 유채꽃축제가 열립니다"
99,여경철,1년 전,4,벚꽃이랑 유채꽃을 동시에 볼수 있고 공원이 엄청 넓어서 사람 피해서 꽃 볼수 있는게 좋네요
100,우동주,1년 전,4,"오늘 날씨가 많이 흐렸어 별루였지만
암튼 거닐기 좋은 곳이예요
밤에는 음식이나 커피 파는곳이 없어 좀 그래요
낮에는 여러군데있어 괜찮아요"
102,SUNG AE LEE,1년 전,5,"유채꽃길, 대나무길, 벚꽃 자전거길 아이들 데리고 다니기 너무 좋아요."
103,JE Choi,1년 전,5,곧 끝나갑니다 저번주에 비해 꽃들이 많이  줄었어요
104,서윤정,1년 전,5,"경치도좋고 중간중간 간이화장실도 잘되어있어서
바람쐬러가기 딱좋아요"
105,지니,1년 전,5,축제기간이 되면 다양한 먹거리도 먹을 수 있고 구경거리도 있고 좋네요
106,Don Quixote,1년 전,4,"넓은 유채밭, 깨끗한 야외화장실, 자전거 대여 등 야외활동에 아주 좋음."
107,김보람,1년 전,5,주차 공간 많고 사람도 적당하고 무엇보다 꽃들이 이쁘네요~
108,조은미,1년 전,4,행사기간 주말에는 주차하기가 너무 어려워서  강서구청 근처에 주차하는게 좋아요^^
109,남형준,1년 전,5,전국 최고의 벚꽃길(30리)과 유채단지... 넘 좋아요!
110,임점수,1년 전,5,봄이면봄대로여름이면여름대로가을이면가을대로겨울이면겨울대로 정말특색있고참좋아요
111,김선주,1년 전,5,강아지데리고 산책갔었는데 넘넘 이쁘고   사진찍기 짱!!!바람이 좀많이불었다는건 안비밀
112,손영실,1년 전,4,유채꽃이 엄청나게 많아요. 먹거리도 다양해요.
113,sung kim,1년 전,5,매년 4월초면 전국 최대 규모의 유채를 볼수 있습니다.
114,루맘,1년 전,5,"무엇보다 인위적인게 하나도 없는 자연 그대로를 느낄 수 있음
앞에는 낙동강 뒤쪽으론 자전거도로가 조성되어 있음
사진찍을 장소도 많음
애들이 있는 가족들이 피크닉하기 좋음
계절별로 느낌이 다 다름"
115,Hyeonmi Kim,1년 전,5,"넓고 넓은 유채꽃밭이 너무 아름답습니다
사진도 너무 이쁘게 나와요~~~"
116,하성종,1년 전,4,연인과의 즐거운시간..
117,Jaeil Choi,1년 전,5,한적하니 좋습니다. 벚꽃과 유채꽃이 예뻐요
118,ᄒᄒ흔한tv,1년 전,5,"벗꽃축제.유채꽃밭  분위기 최고
각종행사로 볼것도 먹을것도 많아요"
119,구리구리동동,1년 전,5,4월초엔 유채꽃 벚꽃 대나무숲을 한번에 즐길수 있어요
120,김지아,1년 전,4,아직 유채꽃과 벚꽃이덜피었지만 산책하기좋아요
121,김재현,1년 전,4,"계절의 변화를  피부로 느낄 수 있는 부산의 명품이 되었으나 , 부산을 특색을 느낄 수  있는 볼 거리는 없고, 너무 음식들이 비싸고, 먹을 것이  부족함"
122,호철이,1년 전,5,"유채꽃축제관람.
대단히 넓은 유채밭이라 보기 좋았습니다."
123,Luv_mei,1년 전,5,밤에 조명을 켜놔서 밤산책 잘했습니다. 단 아직 추워요. 4월4일기준
125,김유미,1년 전,4,좋아요. 유채꽃 향기가 좋아요. 데이트 코스 좋아요^^
127,문예승,1년 전,5,"예쁘고 걱기좋아요
에어건이 잇으면좋겟던데 못봤어요"
128,이승학,1년 전,5,"3월 달에 축제가 있어서 나들이 나오기 좋아요
낙동강이 근처에 있어서 바람이 많이 불어서 조금 춥긴해요"
129,주사랑,1년 전,4,먹거리부터  많고 유채꽃 벚꽃 대나무거리등 볼거리 많음
130,한석철,1년 전,5,벚꽃과유체꽃이 같이 공유할수있는 멋진곳
131,이민재,1년 전,4,가족 나들이에 좋아요! 특유의 유채꽃 냄새
132,또또지나요,1년 전,5,"벚꽃,유채꽃 너무이쁘고 힐링 할 수 있다."
133,전강식,1년 전,4,부산과 그 인근에 사시는 분들이라면 조용히 머리를 식히기에 좋습니다 이런저런 일들 때문에 답답한 마음에 기분전환겸 일단 차를 끌고 나왔지만 마땅이 갈데가 없을때 차분히 혼자만의 시간을 가지기에 적격 입니다 하지만 화장실을 제외한 편의시설이 없으니 커피정도는 미리 사서 오시길 권장 합니다
134,Jiwon Kim,1년 전,5,사람이 많지만 조용해서 좋음. 가본사람만 알것임
135,김정주,1년 전,3,올해는 비가안와서 그런지 유채꽃이 많이 작아요
137,황경태,1년 전,5,"유채,벚꽃, 튜립등 많은 꽃을 한번에 볼수있어 너무 좋아요~"
138,송캐롤,1년 전,4,"너무좋죠
행사때는 이벤트도많구 밪꽃도 너무이쁘고
유채꽃도 너무이뻐요~"
140,sanghwa jeong,1년 전,5,"낙동강변에 위치한 생태공원입니다
매해 유채꽃축제같은 행사가 있어 볼거리도 있습니다
지아철이나 버스가 잘 연계되어있어 대중교통을 이용하여 방문하기도 좋으며 주차장도 넓어 주차하기도 좋습니다"
141,nhen nhoc,1년 전,5,축제할 때 방문하면 좋아요.
142,우봉오,1년 전,5,대한민국 최고의 생태공원 유채꽃도 최고 ~
143,박준형,1년 전,4,넓게 탁틔여 속시원하고 강변 옆으로 산책이나 자전거를 탈수 있어서 좋은고!
144,김수정,1년 전,5,벚꽃도 아름답고 유채꽃밭이 정말 아름다웠다..
145,박정환,1년 전,5,유채꽃 필때인 4월초에가면 좋습니다
146,구짱,1년 전,5,"사람반 벚꽃반 유채꽃반
유채꽃보며 먹는 도시락 최고!"
147,Jong-geun Ko,1년 전,5,벚꽃과 유채꽃이 화려한 곳입니다.
149,Sien Lee,1년 전,4,누구와 언제 가느냐에 따라 평이 다른 곳 ㅎ 8월말에 일본인친구와 갔는데 많이 걷는 걸 좋아하지 않아서 정자에 앉아서 얘기 나누다 왔어요. 제가 오히려 관광객모드였네요. ㅎㅎㅎ
150,김서현,1년 전,4,공기가 너무 맑고 천국이었어요
151,양삼모,1년 전,4,봄바람과 꽃향기가 어우러진 환상의 하루
152,MANICK SON,1년 전,5,유채꽃 만발한 들판에 축제가 있네요
153,김민경,1년 전,4,"축제시 마다 있는 다양한 푸드코트, 깨끗한 이동 화장실 엄지척!!"
156,희섭김,1년 전,4,벛꽃이 아주 이쁘게 피었네요..벛꽃30리 걸어요
157,정길수,1년 전,5,유채꽃이 만발. 한주 전만 왔어도 벚꽃도 같이 보는건데 아까비
158,탁효정,1년 전,4,편안한 분위기와 직원의 친절함이 상품을 구입하는데 좋았어요
159,이이,1년 전,4,"대도시 근교에 광활한 대지, 전철 접근성 최고 "
161,Mr.연호아범,1년 전,4,산책하기 좋아요. 주차 공간도 넉넉합니다. 보행자 길과 자전거 길 구분이 모호(2주차장주변)하여 다칠 위험이 있습니다. 대나무숲길도 있으니 한번 이용해보세요~!
162,윤병용,1년 전,4,낙동강 둔치의 여유로 공간!
163,신현석,1년 전,5,유채꽃 향이 마음을편안하게해줍니다
164,노재형,1년 전,4,"넓은 유채밭, 걷기 좋은 벚꽃길"
166,박박원호,1년 전,4,유체꼿 과 벗꼿이 참좋은곳
167,강선영,1년 전,5,"유채꽃..벚꽃 이쁜곳~
가족 연인들 산책하기 좋은곳~"
168,BC A,1년 전,2,유채꽃 말고 다른 것이 없어서 봄에만 2시간 정도 관광할만 하다
169,서민석,1년 전,3,벚꽃 축제라  가봤는데 교통체증 때문에 다시 가보기 싫음. 대나무숲은 좋아요
172,Ted Yun,1년 전,5,유채꽃이 너무 보기 좋았습니다
173,Taeyeol Roh,1년 전,4,정말 산책하기.좋다. 근데 아래쪽 길은 너무 더워요 햇빛 가리개 필수
175,haesoseol해소슬,1년 전,5,넓고 그냥 걷기만 해도 힐링♥
176,rainbow han,1년 전,5,역시 봄엔 대저유채밭이 최고 입니다
177,김사무엘,1년 전,5,봄에 정말 꽃이 예쁘고 좋아요^^~~
178,Hoon Marveious,1년 전,5,먹을 것을 미리 사가면 더 좋음
179,이정일,1년 전,5,봄에 가볍게 걸어올만 하네요
180,최송화,1년 전,5,넓고 저녁엔 시원..산책하기 좋음. 해바라기는 지고 핑크뮬리 곧~
181,김혜숙,1년 전,4,"^^ 산높은곳에있어서 전망도좋고
공기도맑고 깨끗해 아이들과하루놀기
정말좋아요
주차장이 조금부족한것이 아쉬워요
지금 조금식 늘려가는것 같으니까
몇년후엔 큰그림이 나올듯..."
182,김양수,1년 전,5,꽃을 볼수있는 넉넉한 공간
183,최학재,1년 전,5,유채꽃 축제랑 먹거리가 좋았어요
186,김수영,1년 전,3,"자연 생태계를 여과없이 
잘 보존되어 있습니다.
자연과 하나되어 사색에 
빠져 걷기에 아주 좋은 
곳입니다"
187,김영수,1년 전,5,유채꽃밭에 자연과 함께 어울림
188,최연완,1년 전,4,"접근성과풍경은 좋습니다.
그런데 주변에 먹거리가 부족한게
좀 아쉽네요."
189,안혜숙,1년 전,4,유채꽃이 이쁘네요 조금더지나면더 이쁠것같아요
190,허복식,1년 전,5,"주말에 가족나들이 하기에 매우좋은곳입니다
무료주차장이 넉넉하게있고요 공중화장실도있어요 경치가좋고 운동시설도 많이 보이네요 농구장 축구장 등등"
191,Hong Ju Seo,1년 전,4,수십만평에 유채꽃이 피면 꼭!  한번 가봐야할 곳
192,김민제,1년 전,5,가족들과 유채꽃 보러 갔어요. 가을에는 해바라기나 코스모스가 만발한다고하니 이번 가을에 꼭 가보려 합니다.
195,알바트로스00,1년 전,5,봄에 가족들과 나들이 하기에 좋죠
196,dal yong woo,1년 전,4,낙동강의 넓은 대지거 공원.
197,박기용,1년 전,4,넓고 조경이 잘 정리되있어요
198,스탠다드푸들동동이,1년 전,4,반려견과 즐거운 시간과 운동 그리고 산책까지 만족스럽습니다
200,꿀꿀꿀,1년 전,4,넓고 여유롭게 몸과 시각을 즐기는 장소
201,sayjune C.,1년 전,4,다양한 꽃으로 힐링하기 딱 좋아요
202,dog구다,1년 전,5,푸드코트도 많고 꽃도 예쁘다.
203,Hyunwook Kim,1년 전,5,"구포대교 아래쪽으로 조성된 유채경관단지(370,000㎡)에서 매년 4월 개최되는 유채꽃축제에는 수많은 관광객들이 방문하는 새로운 명소로 자리잡고 있다. 무료 주차공간도 적절히 마련되어 있다"
204,김동국,1년 전,4,"예쁘고 아름다운 추억을 주는
기꺼운 광경...  바람이 몹시도
시샘하여 추웟네요"
205,김승권,1년 전,5,핑크뮬리가 이쁘게 피었네요. 가볍게 산책하기 좋아요.
206,이종일,1년 전,4,캠핑하기좋은곳 도시와도가깝고대중교통용이
207,choa초아,1년 전,4,벚꽃 축제 좋았어요 유채꽃도 이뻐요
208,조쓰TV,1년 전,5,봄에는 최고의 공원 . 벚꽃에  유채꽃에..
209,김동휘,1년 전,4,친구들과 가족들과 연인과 함께 산책하기 딱 좋은 공원입니다. 봄엔 유채축제 등 여러가지 이벤트가 있어 미리 정보를 알고 가시면 더 좋을듯 합니다
210,Hye-Kyung Shin,1년 전,5,벚꽃도 보고 유채꽃도 보고 참 좋았어요
212,송점선,1년 전,5,노란물결이 넘멋져요~~
213,윤지성,1년 전,1,바람이 너무 많이 붐
214,김종환,1년 전,2,바람이많이부어추어요
215,사리돈,1년 전,5,유채꽃  정말 이쁘네요. 놀러 오세요.
216,김소연,1년 전,4,꽃구경 한적하니 너무좋았어요
218,이설희,1년 전,5,매년가는데 역시너무좋네요!
219,김태억,1년 전,5,2018부산갈매기울트라 마라톤 참석차 갔었는데 생태공원과 운동코스가 잘  조성되어 있었음
220,윤준형,1년 전,5,주차장도 넉넉하고 아주 좋습니다
221,DONGUK KIM,1년 전,4,그냥 한벙씩 가볼만한곳
223,김현우,1년 전,4,유채꽃이있고 너무 좋음
224,Seok Rae Won,1년 전,4,봄 저녁 산책하기 좋은곳
226,정영수정영수,1년 전,4,유채꽃밭이  너무 너무 넓고  좋아용
227,장수은,1년 전,5,꽃향기가정말좋아서요
229,vivi happy,1년 전,4,갈만해요# 철마다 피는꼿도 이쁘고 자전거도 타고 좋아요~
230,hillary kim,1년 전,4,산책하기좋은곳입니다
231,엉덩이삼촌,1년 전,5,봄에 유채꽃. 가을 코스모스가 장관입니다
232,조승희,1년 전,5,가족 나들이에 좋은 곳
233,겜돌이카츠,1년 전,5,가족끼리 연인끼리 운동 등 개꿀띠 개꿀떡
234,박필환,1년 전,5,4월첫째주 유채꽃밭 이쁨
235,조현웅,1년 전,3,넓은 굴다리밑 벌판이랄까
236,김향미,1년 전,5,대저 생태공원 유채꽂축제가 참 볼만합니다.
238,김정숙,1년 전,4,좋아요 이뻐요 유채꽃이^^
239,강국이TV,1년 전,4,아이들과 함께오기 좋아요 하지만 벤치가 없는게 좀 아쉬워요 돗자리는필수네요
240,김경남,1년 전,5,강아지.데리고 산책하기 좋아요
244,김미숙,1년 전,5,매년 유채꽃면적이 넓어지는게 좋아요 아들과 숨바꼭질도 가능한정도입니다
245,조휴선,1년 전,4,유채꽃 좋아...내년을 기약하며
246,JH SNOW,1년 전,4,유채꽃 / 해바라기 등 사진 담기 좋네요. 참고로 봄 유채꽃 축제땐 꽃밭에 출입이 안됩니다 참고하시고 꽃 보호 해줍시다
247,강영순,1년 전,4,발육상태가 조금 아쉽지만 넓고 시원! 가슴 뻥!
249,당근당근,1년 전,4,사진 찍기 참 좋다~
